Lavender,Lavender,薰衣草,,,,,,,,,,,,,,,,
Stash,Stash,藏匿物,,,,,,,,,,,,,,,,
Map,Map,藏宝图,,,,,,,,,,,,,,,,
Quinoa,Quinoa,藜麦,,,,,,,,,,,,,,,,
Barnacle,Barnacle,藤壶,,,,,,,,,,,,,,,,
Rattan,Rattan,藤条,,,,,,,,,,,,,,,,
Pergola,Pergola,藤架,,,,,,,,,,,,,,,,
Lianas,Lianas,藤蔓,,,,,,,,,,,,,,,,
Liana,Liana,藤蔓,,,,,,,,,,,,,,,,
Mushrooms,Mushrooms,蘑菇,,,,,,,,,,,,,,,,
Budgie,Budgie,虎皮鹦鹉,,,,,,,,,,,,,,,,
Tiger marble,Tiger marble,虎纹弹珠,,,,,,,,,,,,,,,,
Orca,Orca,虎鲸,,,,,,,,,,,,,,,,
Poppy,Poppy,虞美人,,,,,,,,,,,,,,,,
Siphon,Siphon,虹吸管,,,,,,,,,,,,,,,,
Shrimp,Shrimp,虾,,,,,,,,,,,,,,,,
Antlion,Antlion,蚁狮,,,,,,,,,,,,,,,,
Ants,Ants,蚂蚁,,,,,,,,,,,,,,,,
Ant,Ant,蚂蚁,,,,,,,,,,,,,,,,
Mosquito,Mosquito,蚊子,,,,,,,,,,,,,,,,
Aphid,Aphid,蚜虫,,,,,,,,,,,,,,,,
Grasshopper,Grasshopper,蚱蜢,,,,,,,,,,,,,,,,
Worms,Worms,蛀虫,,,,,,,,,,,,,,,,
Snake,Snake,蛇,,,,,,,,,,,,,,,,
Serpent,Serpent,蛇,,,,,,,,,,,,,,,,
Gorgon,Gorgon,蛇发女妖,,,,,,,,,,,,,,,,
Serpent totem,Serpent totem,蛇图腾,,,,,,,,,,,,,,,,
Basilisk,Basilisk,蛇怪,,,,,,,,,,,,,,,,
Egg,Egg,蛋,,,,,,,,,,,,,,,,
Opal,Opal,蛋白石,,,,,,,,,,,,,,,,
Cake,Cake,蛋糕,,,,,,,,,,,,,,,,
Yolk,Yolk,蛋黄,,,,,,,,,,,,,,,,
Mayo,Mayo,蛋黄酱,,,,,,,,,,,,,,,,
Web,Web,蛛网,,,,,,,,,,,,,,,,
Clam,Clam,蛤蜊,,,,,,,,,,,,,,,,
Moth,Moth,蛾,,,,,,,,,,,,,,,,
Whelk,Whelk,蛾螺,,,,,,,,,,,,,,,,
Honeycomb,Honeycomb,蜂巢,,,,,,,,,,,,,,,,
Honey,Honey,蜂蜜,,,,,,,,,,,,,,,,
Mead,Mead,蜂蜜酒,,,,,,,,,,,,,,,,
Centipede,Centipede,蜈蚣,,,,,,,,,,,,,,,,
Mayfly,Mayfly,蜉蝣,,,,,,,,,,,,,,,,
Snail,Snail,蜗牛,,,,,,,,,,,,,,,,
Worm gear,Worm gear,蜗轮,,,,,,,,,,,,,,,,
Spider,Spider,蜘蛛,,,,,,,,,,,,,,,,
Bee,Bee,蜜蜂,,,,,,,,,,,,,,,,
Bees,Bees,蜜蜂,,,,,,,,,,,,,,,,
Candle,Candle,蜡烛,,,,,,,,,,,,,,,,
Candles,Candles,蜡烛,,,,,,,,,,,,,,,,
Crayon,Crayon,蜡笔,,,,,,,,,,,,,,,,
Lizard,Lizard,蜥蜴,,,,,,,,,,,,,,,,
Tick,Tick,蜱虫,,,,,,,,,,,,,,,,
Dragonfly,Dragonfly,蜻蜓,,,,,,,,,,,,,,,,
Cicada,Cicada,蝉,,,,,,,,,,,,,,,,
Tadpole,Tadpole,蝌蚪,,,,,,,,,,,,,,,,
Scorpion,Scorpion,蝎子,,,,,,,,,,,,,,,,
Locust,Locust,蝗虫,,,,,,,,,,,,,,,,
Bat,Bat,蝙蝠,,,,,,,,,,,,,,,,
Bats,Bats,蝙蝠,,,,,,,,,,,,,,,,
Butterfly,Butterfly,蝴蝶,,,,,,,,,,,,,,,,
Farfalle,Farfalle,蝴蝶面,,,,,,,,,,,,,,,,
Crab,Crab,螃蟹,,,,,,,,,,,,,,,,
Mantis,Mantis,螳螂,,,,,,,,,,,,,,,,
Screw,Screw,螺丝,,,,,,,,,,,,,,,,
Screwdriver,Screwdriver,螺丝刀,,,,,,,,,,,,,,,,
Twirl,Twirl,螺旋,,,,,,,,,,,,,,,,
Spiral,Spiral,螺旋,,,,,,,,,,,,,,,,
Spiral,Spiral,螺旋星系,,,,,,,,,,,,,,,,
Propeller,Propeller,螺旋桨,,,,,,,,,,,,,,,,
Spiral,Spiral,螺旋轨道,,,,,,,,,,,,,,,,
Rotini,Rotini,螺旋面,,,,,,,,,,,,,,,,
Bolt,Bolt,螺栓,,,,,,,,,,,,,,,,
Bolt head,Bolt head,螺栓头,,,,,,,,,,,,,,,,
Katydid,Katydid,螽斯,,,,,,,,,,,,,,,,
Cockroach,Cockroach,蟑螂,,,,,,,,,,,,,,,,
Crab,Crab,蟹,,,,,,,,,,,,,,,,
Worm,Worm,蠕虫,,,,,,,,,,,,,,,,
Earwig,Earwig,蠼螋,,,,,,,,,,,,,,,,
Blood,Blood,血液,,,,,,,,,,,,,,,,
Hemo,Hemo,血液恐惧,,,,,,,,,,,,,,,,
Baggage,Baggage,行李,,,,,,,,,,,,,,,,
Suitcase,Suitcase,行李箱,,,,,,,,,,,,,,,,
Luggage lock,Luggage lock,行李锁,,,,,,,,,,,,,,,,
Walk,Walk,行走,,,,,,,,,,,,,,,,
Go,Go,行进,,,,,,,,,,,,,,,,
Arcade,Arcade,街机,,,,,,,,,,,,,,,,
Rack,Rack,衣架,,,,,,,,,,,,,,,,
Wardrobe,Wardrobe,衣柜,,,,,,,,,,,,,,,,
Collar,Collar,衣领,,,,,,,,,,,,,,,,
Acting,Acting,表演,,,,,,,,,,,,,,,,
Arena,Arena,表演场,,,,,,,,,,,,,,,,
Shirt,Shirt,衬衫,,,,,,,,,,,,,,,,
Bag,Bag,袋子,,,,,,,,,,,,,,,,
Bags,Bags,袋子,,,,,,,,,,,,,,,,
Wombat,Wombat,袋熊,,,,,,,,,,,,,,,,
Kangaroo,Kangaroo,袋鼠,,,,,,,,,,,,,,,,
Sock,Sock,袜子,,,,,,,,,,,,,,,,
Socks,Socks,袜子,,,,,,,,,,,,,,,,
Referee,Referee,裁判,,,,,,,,,,,,,,,,
Tailor,Tailor,裁缝,,,,,,,,,,,,,,,,
Ornament,Ornament,装饰,,,,,,,,,,,,,,,,
Skirt,Skirt,裙子,,,,,,,,,,,,,,,,
Trousers,Trousers,裤子,,,,,,,,,,,,,,,,
Pants,Pants,裤子,,,,,,,,,,,,,,,,
Legs,Legs,裤腿,,,,,,,,,,,,,,,,
Nude,Nude,裸色,,,,,,,,,,,,,,,,
West,West,西,,,,,,,,,,,,,,,,
Broccoli,Broccoli,西兰花,,,,,,,,,,,,,,,,
Theta,Theta,西塔,,,,,,,,,,,,,,,,
Spain flag,Spain flag,西班牙国旗,,,,,,,,,,,,,,,,
Spaniel,Spaniel,西班牙猎犬,,,,,,,,,,,,,,,,
Spanish,Spanish,西班牙语,,,,,,,,,,,,,,,,
Chorizo,Chorizo,西班牙辣香肠,,,,,,,,,,,,,,,,
Watermelon,Watermelon,西瓜,,,,,,,,,,,,,,,,
Sago,Sago,西米椰,,,,,,,,,,,,,,,,
Zucchini,Zucchini,西葫芦,,,,,,,,,,,,,,,,
Blazer,Blazer,西装外套,,,,,,,,,,,,,,,,
Suit bag,Suit bag,西装袋,,,,,,,,,,,,,,,,
Audience,Audience,观众,,,,,,,,,,,,,,,,
Birding,Birding,观鸟,,,,,,,,,,,,,,,,
Sight,Sight,视觉,,,,,,,,,,,,,,,,
Corner,Corner,角落,,,,,,,,,,,,,,,,
Trackpad,Trackpad,触控板,,,,,,,,,,,,,,,,
Stylus,Stylus,触控笔,,,,,,,,,,,,,,,,
Touch,Touch,触觉,,,,,,,,,,,,,,,,
Guard,Guard,警卫,,,,,,,,,,,,,,,,
Officer,Officer,警官,,,,,,,,,,,,,,,,
Police,Police,警察局,,,,,,,,,,,,,,,,
Siren,Siren,警报器,,,,,,,,,,,,,,,,
Baton,Baton,警棍,,,,,,,,,,,,,,,,
Sheriff,Sheriff,警长,,,,,,,,,,,,,,,,
Taxi,Taxi,计程车,,,,,,,,,,,,,,,,
Calculator,Calculator,计算器,,,,,,,,,,,,,,,,
Yield,Yield,让行,,,,,,,,,,,,,,,,
Lectern,Lectern,讲台,,,,,,,,,,,,,,,,
Fraud,Fraud,诈骗,,,,,,,,,,,,,,,,
Test tube,Test tube,试管,,,,,,,,,,,,,,,,
Fitting room,Fitting room,试衣间,,,,,,,,,,,,,,,,
School desk,School desk,课桌,,,,,,,,,,,,,,,,
Desks,Desks,课桌,,,,,,,,,,,,,,,,
Palette,Palette,调色板,,,,,,,,,,,,,,,,
Sound mixer,Sound mixer,调音台,,,,,,,,,,,,,,,,
Barn,Barn,谷仓,,,,,,,,,,,,,,,,
Cereal,Cereal,谷物,,,,,,,,,,,,,,,,
Seeds,Seeds,谷粒,,,,,,,,,,,,,,,,
Soy,Soy,豆奶,,,,,,,,,,,,,,,,
Beans,Beans,豆子,,,,,,,,,,,,,,,,
Beans,Beans,豆类,,,,,,,,,,,,,,,,
Beanbag,Beanbag,豆袋,,,,,,,,,,,,,,,,
Beanbag,Beanbag,豆袋椅,,,,,,,,,,,,,,,,
Bishop,Bishop,象,,,,,,,,,,,,,,,,
Hieroglyphs,Hieroglyphs,象形文字,,,,,,,,,,,,,,,,
Weevil,Weevil,象鼻虫,,,,,,,,,,,,,,,,
Mansion,Mansion,豪宅,,,,,,,,,,,,,,,,
Porcupine,Porcupine,豪猪,,,,,,,,,,,,,,,,
Leopard,Leopard,豹,,,,,,,,,,,,,,,,
Tapir,Tapir,貘,,,,,,,,,,,,,,,,
Beta,Beta,贝塔,,,,,,,,,,,,,,,,
Shells,Shells,贝壳,,,,,,,,,,,,,,,,
Shell,Shell,贝壳,,,,,,,,,,,,,,,,
Bass,Bass,贝斯吉他,,,,,,,,,,,,,,,,
Bagels,Bagels,贝果,,,,,,,,,,,,,,,,
Bagel,Bagel,贝果,,,,,,,,,,,,,,,,
Beret,Beret,贝雷帽,,,,,,,,,,,,,,,,
Ledger,Ledger,账簿,,,,,,,,,,,,,,,,
Shopping,Shopping,购物,,,,,,,,,,,,,,,,
Mall,Mall,购物中心,,,,,,,,,,,,,,,,
Sticker,Sticker,贴纸,,,,,,,,,,,,,,,,
Poodle,Poodle,贵宾犬,,,,,,,,,,,,,,,,
Card,Card,贺卡,,,,,,,,,,,,,,,,
Mussel,Mussel,贻贝,,,,,,,,,,,,,,,,
Gambling,Gambling,赌博,,,,,,,,,,,,,,,,
Casino,Casino,赌场,,,,,,,,,,,,,,,,
Gambler,Gambler,赌徒,,,,,,,,,,,,,,,,
Segway,Segway,赛格威,,,,,,,,,,,,,,,,
Race,Race,赛跑,,,,,,,,,,,,,,,,
Soccer ball,Soccer ball,足球,,,,,,,,,,,,,,,,
Soccer,Soccer,足球,,,,,,,,,,,,,,,,
Feet,Feet,足迹,,,,,,,,,,,,,,,,
Signpost,Signpost,路标,,,,,,,,,,,,,,,,
Router,Router,路由器,,,,,,,,,,,,,,,,
Route,Route,路线,,,,,,,,,,,,,,,,
Skydiver,Skydiver,跳伞者,,,,,,,,,,,,,,,,
Hopscotch,Hopscotch,跳房子,,,,,,,,,,,,,,,,
Springboard,Springboard,跳板,,,,,,,,,,,,,,,,
Checkers,Checkers,跳棋,,,,,,,,,,,,,,,,
Dancing,Dancing,跳舞,,,,,,,,,,,,,,,,
Jump,Jump,跳跃,,,,,,,,,,,,,,,,
Jerboa,Jerboa,跳鼠,,,,,,,,,,,,,,,,
Seesaw,Seesaw,跷跷板,,,,,,,,,,,,,,,,
Scooter,Scooter,踏板车,,,,,,,,,,,,,,,,
Ankle,Ankle,踝关节,,,,,,,,,,,,,,,,
Hi-hat,Hi-hat,踩镲,,,,,,,,,,,,,,,,
Rope jumper,Rope jumper,蹦极者,,,,,,,,,,,,,,,,
Lounger,Lounger,躺椅,,,,,,,,,,,,,,,,
Recliner,Recliner,躺椅,,,,,,,,,,,,,,,,
Couch,Couch,躺椅,,,,,,,,,,,,,,,,
Rook,Rook,车,,,,,,,,,,,,,,,,
Car door,Car door,车门,,,,,,,,,,,,,,,,
Workshop,Workshop,车间,,,,,,,,,,,,,,,,
Track,Track,轨迹,,,,,,,,,,,,,,,,
Railcar,Railcar,轨道车,,,,,,,,,,,,,,,,
Referral,Referral,转诊,,,,,,,,,,,,,,,,
Wheel,Wheel,轮子,,,,,,,,,,,,,,,,
Roller skates,Roller skates,轮滑鞋,,,,,,,,,,,,,,,,
Ship,Ship,轮船,,,,,,,,,,,,,,,,
Nitella,Nitella,轮藻,,,,,,,,,,,,,,,,
Fedora,Fedora,软呢帽,,,,,,,,,,,,,,,,
Bonnet,Bonnet,软帽,,,,,,,,,,,,,,,,
Hose,Hose,软管,,,,,,,,,,,,,,,,
Fudge,Fudge,软糖,,,,,,,,,,,,,,,,
Soft bun,Soft bun,软面包,,,,,,,,,,,,,,,,
Bomber,Bomber,轰炸机夹克,,,,,,,,,,,,,,,,
Moped,Moped,轻便摩托车,,,,,,,,,,,,,,,,
Targe shield,Targe shield,轻木盾,,,,,,,,,,,,,,,,
Sedan,Sedan,轿车,,,,,,,,,,,,,,,,
Braids,Braids,辫子,,,,,,,,,,,,,,,,
Roller coaster,Roller coaster,过山车,,,,,,,,,,,,,,,,
Coaster,Coaster,过山车,,,,,,,,,,,,,,,,
Sneaker,Sneaker,运动鞋,,,,,,,,,,,,,,,,
Sport shoes,Sport shoes,运动鞋,,,,,,,,,,,,,,,,
Goal,Goal,进球,,,,,,,,,,,,,,,,
Onesie,Onesie,连体睡衣,,,,,,,,,,,,,,,,
Hoodie,Hoodie,连帽衫,,,,,,,,,,,,,,,,
Mittens,Mittens,连指手套,,,,,,,,,,,,,,,,
Dress,Dress,连衣裙,,,,,,,,,,,,,,,,
Dirham,Dirham,迪拉姆,,,,,,,,,,,,,,,,
Disco ball,Disco ball,迪斯可球,,,,,,,,,,,,,,,,
Mini,Mini,迷你裙,,,,,,,,,,,,,,,,
Maze,Maze,迷宫,,,,,,,,,,,,,,,,
Rosemary,Rosemary,迷迭香,,,,,,,,,,,,,,,,
Maze,Maze,迷阵,,,,,,,,,,,,,,,,
Escape,Escape,退出键,,,,,,,,,,,,,,,,
Ziggurat,Ziggurat,通天塔,,,,,,,,,,,,,,,,
Macaroni,Macaroni,通心粉,,,,,,,,,,,,,,,,
Tom,Tom,通通鼓,,,,,,,,,,,,,,,,
Arrest,Arrest,逮捕,,,,,,,,,,,,,,,,
Road,Road,道路,,,,,,,,,,,,,,,,
Remote,Remote,遥控器,,,,,,,,,,,,,,,,
Visor,Visor,遮阳帽,,,,,,,,,,,,,,,,
Bongo,Bongo,邦戈鼓,,,,,,,,,,,,,,,,
Stamp,Stamp,邮票,,,,,,,,,,,,,,,,
Postage,Postage,邮票,,,,,,,,,,,,,,,,
Mailbox,Mailbox,邮箱,,,,,,,,,,,,,,,,
Code,Code,邮递区号,,,,,,,,,,,,,,,,
Tulip,Tulip,郁金香,,,,,,,,,,,,,,,,
Tulip origami,Tulip origami,郁金香折纸,,,,,,,,,,,,,,,,
Sheikh,Sheikh,酋长,,,,,,,,,,,,,,,,
Saloon,Saloon,酒吧,,,,,,,,,,,,,,,,
Taproom,Taproom,酒吧间,,,,,,,,,,,,,,,,
Hotel,Hotel,酒店,,,,,,,,,,,,,,,,
Alcohol,Alcohol,酒精,,,,,,,,,,,,,,,,
Burgundy,Burgundy,酒红色,,,,,,,,,,,,,,,,
Sauce bottle,Sauce bottle,酱料瓶,,,,,,,,,,,,,,,,
Sauce,Sauce,酱汁,,,,,,,,,,,,,,,,
Sour,Sour,酸味,,,,,,,,,,,,,,,,
Vinegar,Vinegar,醋,,,,,,,,,,,,,,,,
Rialto bridge,Rialto bridge,里亚托桥,,,,,,,,,,,,,,,,
Lira,Lira,里拉,,,,,,,,,,,,,,,,
Hare,Hare,野兔,,,,,,,,,,,,,,,,
Beast,Beast,野兽,,,,,,,,,,,,,,,,
Bison,Bison,野牛,,,,,,,,,,,,,,,,
Boar,Boar,野猪,,,,,,,,,,,,,,,,
Boar track,Boar track,野猪的足迹,,,,,,,,,,,,,,,,
Mustang,Mustang,野马,,,,,,,,,,,,,,,,
Protractor,Protractor,量角器,,,,,,,,,,,,,,,,
Canary,Canary,金丝雀,,,,,,,,,,,,,,,,
Macaw,Macaw,金刚鹦鹉,,,,,,,,,,,,,,,,
Acacia,Acacia,金合欢树,,,,,,,,,,,,,,,,
Pyramids,Pyramids,金字塔,,,,,,,,,,,,,,,,
Pyramid,Pyramid,金字塔,,,,,,,,,,,,,,,,
Venus,Venus,金星,,,,,,,,,,,,,,,,
Tuna,Tuna,金枪鱼,,,,,,,,,,,,,,,,
Kumquat,Kumquat,金桔,,,,,,,,,,,,,,,,
Taurus,Taurus,金牛座,,,,,,,,,,,,,,,,
Djembe,Djembe,金贝鼓,,,,,,,,,,,,,,,,
Enoki,Enoki,金针菇,,,,,,,,,,,,,,,,
Money,Money,金钱,,,,,,,,,,,,,,,,
Golden bridge,Golden bridge,金门大桥,,,,,,,,,,,,,,,,
Needles,Needles,针,,,,,,,,,,,,,,,,
Needle,Needle,针眼,,,,,,,,,,,,,,,,
Knitted vest,Knitted vest,针织背心,,,,,,,,,,,,,,,,
Echidna,Echidna,针鼹,,,,,,,,,,,,,,,,
Mace,Mace,钉头锤,,,,,,,,,,,,,,,,
Nails,Nails,钉子,,,,,,,,,,,,,,,,
Nail,Nail,钉子,,,,,,,,,,,,,,,,
Fishing,Fishing,钓线,,,,,,,,,,,,,,,,
Cloche,Cloche,钟形女帽,,,,,,,,,,,,,,,,
Bell tower,Bell tower,钟楼,,,,,,,,,,,,,,,,
Sodium,Sodium,钠,,,,,,,,,,,,,,,,
Steel frame,Steel frame,钢架,,,,,,,,,,,,,,,,
Piano,Piano,钢琴,,,,,,,,,,,,,,,,
Piano pedal,Piano pedal,钢琴踏板,,,,,,,,,,,,,,,,
Piano keys,Piano keys,钢琴键,,,,,,,,,,,,,,,,
Pen,Pen,钢笔,,,,,,,,,,,,,,,,
Hacksaw,Hacksaw,钢锯,,,,,,,,,,,,,,,,
Keychain,Keychain,钥匙扣,,,,,,,,,,,,,,,,
Hooks,Hooks,钩针,,,,,,,,,,,,,,,,
Pliers,Pliers,钳子,,,,,,,,,,,,,,,,
Drill,Drill,钻头,,,,,,,,,,,,,,,,
Diamond ring,Diamond ring,钻戒,,,,,,,,,,,,,,,,
Diamond,Diamond,钻石,,,,,,,,,,,,,,,,
Diamond shape,Diamond shape,钻石形,,,,,,,,,,,,,,,,
Diamond ring,Diamond ring,钻石戒指,,,,,,,,,,,,,,,,
Sabaton,Sabaton,铁履,,,,,,,,,,,,,,,,
Gauntlet,Gauntlet,铁手套,,,,,,,,,,,,,,,,
Anvil,Anvil,铁砧,,,,,,,,,,,,,,,,
Bell,Bell,铃,,,,,,,,,,,,,,,,
Bells,Bells,铃铛,,,,,,,,,,,,,,,,
Pencil,Pencil,铅笔,,,,,,,,,,,,,,,,
Rivet,Rivet,铆钉,,,,,,,,,,,,,,,,
Spatula,Spatula,铲子,,,,,,,,,,,,,,,,
Ginkgo,Ginkgo,银杏,,,,,,,,,,,,,,,,
Galaxy marble,Galaxy marble,银河弹珠,,,,,,,,,,,,,,,,
Bank,Bank,银行,,,,,,,,,,,,,,,,
Bank card,Bank card,银行卡,,,,,,,,,,,,,,,,
Chain,Chain,链子,,,,,,,,,,,,,,,,
Chain,Chain,链条,,,,,,,,,,,,,,,,
Chainsaw,Chainsaw,链锯,,,,,,,,,,,,,,,,
Lock,Lock,锁,,,,,,,,,,,,,,,,
Hauberk,Hauberk,锁子甲,,,,,,,,,,,,,,,,
Spatula,Spatula,锅铲,,,,,,,,,,,,,,,,
Anchor,Anchor,锚,,,,,,,,,,,,,,,,
Fluke,Fluke,锚爪,,,,,,,,,,,,,,,,
Gong,Gong,锣,,,,,,,,,,,,,,,,
Hammer,Hammer,锤子,,,,,,,,,,,,,,,,
Conical,Conical,锥形瓶,,,,,,,,,,,,,,,,
Conical roof,Conical roof,锥形顶,,,,,,,,,,,,,,,,
Bevel,Bevel,锥齿轮,,,,,,,,,,,,,,,,
Keyboard,Keyboard,键盘,,,,,,,,,,,,,,,,
Saw,Saw,锯,,,,,,,,,,,,,,,,
Saw,Saw,锯子,,,,,,,,,,,,,,,,
Sawfish,Sawfish,锯鳐,,,,,,,,,,,,,,,,
Forging tongs,Forging tongs,锻造钳,,,,,,,,,,,,,,,,
Mirrors,Mirrors,镜子,,,,,,,,,,,,,,,,
Mirror,Mirror,镜子,,,,,,,,,,,,,,,,
Laser,Laser,镭射,,,,,,,,,,,,,,,,
Sickle,Sickle,镰刀,,,,,,,,,,,,,,,,
Cymbals,Cymbals,镲片,,,,,,,,,,,,,,,,
Cymbal,Cymbal,镲片,,,,,,,,,,,,,,,,
Tessera,Tessera,镶嵌石,,,,,,,,,,,,,,,,
Bench,Bench,长凳,,,,,,,,,,,,,,,,
Trombone,Trombone,长号,,,,,,,,,,,,,,,,
Gharial,Gharial,长吻鳄,,,,,,,,,,,,,,,,
Parakeet,Parakeet,长尾鹦鹉,,,,,,,,,,,,,,,,
Vervet,Vervet,长尾黑颚猴,,,,,,,,,,,,,,,,
Longbow,Longbow,长弓,,,,,,,,,,,,,,,,
Ladle,Ladle,长柄勺,,,,,,,,,,,,,,,,
Couch,Couch,长沙发,,,,,,,,,,,,,,,,
Lance,Lance,长矛,,,,,,,,,,,,,,,,
Pike,Pike,长矛,,,,,,,,,,,,,,,,
Flute,Flute,长笛,,,,,,,,,,,,,,,,
Gibbon,Gibbon,长臂猿,,,,,,,,,,,,,,,,
Kirtle,Kirtle,长袍,,,,,,,,,,,,,,,,
Gown,Gown,长袍,,,,,,,,,,,,,,,,
Stocking,Stocking,长袜,,,,,,,,,,,,,,,,
Long trunk,Long trunk,长象鼻,,,,,,,,,,,,,,,,
Giraffe,Giraffe,长颈鹿,,,,,,,,,,,,,,,,
Door,Door,门,,,,,,,,,,,,,,,,
Menger,Menger,门格海绵,,,,,,,,,,,,,,,,
Ticket,Ticket,门票,,,,,,,,,,,,,,,,
Door camera,Door camera,门铃摄像头,,,,,,,,,,,,,,,,
Latch,Latch,门闩,,,,,,,,,,,,,,,,
Tinsel,Tinsel,闪亮装饰带,,,,,,,,,,,,,,,,
Lightning,Lightning,闪电,,,,,,,,,,,,,,,,
Eclair,Eclair,闪电泡芙,,,,,,,,,,,,,,,,
Eclairs,Eclairs,闪电泡芙,,,,,,,,,,,,,,,,
CCTV,CCTV,闭路电视,,,,,,,,,,,,,,,,
Spy mask,Spy mask,间谍面具,,,,,,,,,,,,,,,,
Alarm,Alarm,闹钟,,,,,,,,,,,,,,,,
Valve,Valve,阀门,,,,,,,,,,,,,,,,
Appendix,Appendix,阑尾,,,,,,,,,,,,,,,,
Safety gloves,Safety gloves,防护手套,,,,,,,,,,,,,,,,
NBC suit,NBC suit,防护服,,,,,,,,,,,,,,,,
Face shield,Face shield,防护面罩,,,,,,,,,,,,,,,,
Gas mask,Gas mask,防毒面具,,,,,,,,,,,,,,,,
Gas,Gas,防毒面具,,,,,,,,,,,,,,,,
Parasol,Parasol,阳伞,,,,,,,,,,,,,,,,
Sunlight,Sunlight,阳光,,,,,,,,,,,,,,,,
Yinyang,Yinyang,阴阳,,,,,,,,,,,,,,,,
Gust,Gust,阵风,,,,,,,,,,,,,,,,
Anubis,Anubis,阿努比斯,,,,,,,,,,,,,,,,
Alpha,Alpha,阿尔法,,,,,,,,,,,,,,,,
Aspis shield,Aspis shield,阿斯庇斯盾,,,,,,,,,,,,,,,,
Atlas,Atlas,阿特拉斯机器人,,,,,,,,,,,,,,,,
Atropos,Atropos,阿特罗波斯,,,,,,,,,,,,,,,,
Ahool,Ahool,阿胡尔,,,,,,,,,,,,,,,,
Asimo,Asimo,阿西莫机器人,,,,,,,,,,,,,,,,
Xeno,Xeno,陌生恐惧,,,,,,,,,,,,,,,,
Speed limit,Speed limit,限速,,,,,,,,,,,,,,,,
Bluff,Bluff,陡崖,,,,,,,,,,,,,,,,
Scarp,Scarp,陡崖,,,,,,,,,,,,,,,,
Divide,Divide,除,,,,,,,,,,,,,,,,
Crag,Crag,险岩,,,,,,,,,,,,,,,,
Jury,Jury,陪审团,,,,,,,,,,,,,,,,
Pottery,Pottery,陶器,,,,,,,,,,,,,,,,
Clay jar,Clay jar,陶罐,,,,,,,,,,,,,,,,
Pottery,Pottery,陶艺,,,,,,,,,,,,,,,,
Pottery Wheel,Pottery Wheel,陶轮,,,,,,,,,,,,,,,,
Hermit,Hermit,隐士,,,,,,,,,,,,,,,,
Tunnel,Tunnel,隧道,,,,,,,,,,,,,,,,
Finch,Finch,雀,,,,,,,,,,,,,,,,
Mars symbol,Mars symbol,雄性符号,,,,,,,,,,,,,,,,
Venus symbol,Venus symbol,雌性符号,,,,,,,,,,,,,,,,
Daisy,Daisy,雏菊,,,,,,,,,,,,,,,,
Statue,Statue,雕像,,,,,,,,,,,,,,,,
Carving,Carving,雕刻,,,,,,,,,,,,,,,,
Cutwork,Cutwork,雕绣,,,,,,,,,,,,,,,,
Umbrella,Umbrella,雨伞,,,,,,,,,,,,,,,,
Rain,Rain,雨水,,,,,,,,,,,,,,,,
Raincoat,Raincoat,雨衣,,,,,,,,,,,,,,,,
Rain boots,Rain boots,雨靴,,,,,,,,,,,,,,,,
Wellies,Wellies,雨鞋,,,,,,,,,,,,,,,,
Snow,Snow,雪,,,,,,,,,,,,,,,,
Yeti,Yeti,雪人,,,,,,,,,,,,,,,,
Sherry glass,Sherry glass,雪利酒杯,,,,,,,,,,,,,,,,
Snow,Snow,雪堆,,,,,,,,,,,,,,,,
Cedar,Cedar,雪松,,,,,,,,,,,,,,,,
Sleigh,Sleigh,雪橇,,,,,,,,,,,,,,,,
Snowflake,Snowflake,雪花,,,,,,,,,,,,,,,,
Sorbet,Sorbet,雪葩,,,,,,,,,,,,,,,,
Snowy owl,Snowy owl,雪鸮,,,,,,,,,,,,,,,,
Zero,Zero,零,,,,,,,,,,,,,,,,
Shocked,Shocked,震惊,,,,,,,,,,,,,,,,
Mold,Mold,霉菌,,,,,,,,,,,,,,,,
Okapi,Okapi,霍加皮,,,,,,,,,,,,,,,,
Neon,Neon,霓虹灯,,,,,,,,,,,,,,,,
Shotgun,Shotgun,霰弹枪,,,,,,,,,,,,,,,,
Grin,Grin,露齿笑,,,,,,,,,,,,,,,,
T-rex,T-rex,霸王龙,,,,,,,,,,,,,,,,
Teenager,Teenager,青少年,,,,,,,,,,,,,,,,
Lime,Lime,青柠,,,,,,,,,,,,,,,,
Teal hue,Teal hue,青蓝色,,,,,,,,,,,,,,,,
Frog,Frog,青蛙,,,,,,,,,,,,,,,,
Frog origami,Frog origami,青蛙折纸,,,,,,,,,,,,,,,,
Africa,Africa,非洲,,,,,,,,,,,,,,,,
NOT,NOT,非门,,,,,,,,,,,,,,,,
Keep right,Keep right,靠右行驶,,,,,,,,,,,,,,,,
Cushion,Cushion,靠垫,,,,,,,,,,,,,,,,
Keep left,Keep left,靠左行驶,,,,,,,,,,,,,,,,
Chair,Chair,靠背椅,,,,,,,,,,,,,,,,
Mask,Mask,面具,,,,,,,,,,,,,,,,
Bread,Bread,面包,,,,,,,,,,,,,,,,
Bun,Bun,面包,,,,,,,,,,,,,,,,
Baker,Baker,面包师,,,,,,,,,,,,,,,,
Loaf,Loaf,面包条,,,,,,,,,,,,,,,,
Noodles,Noodles,面条,,,,,,,,,,,,,,,,
Flour,Flour,面粉,,,,,,,,,,,,,,,,
Veil,Veil,面纱,,,,,,,,,,,,,,,,
Face visor,Face visor,面罩,,,,,,,,,,,,,,,,
